"","Region Code","Region Name","STP Code","STP Name","Org Code","Org Name","Care Setting","Total Responses","HSCIC Workforce Headcount","Engagement Score","Advocacy","Involvement","Motivation","time"
"458","Y62","NORTH WEST COMMISSIONING REGION","QYG","NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD","RBN","ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST","Acute and Acute & Community Trusts",241,6818,6.44306131857999,"6.72199170124481","6.25864453665284","6.34854771784232",NA
"459","Y62","NORTH WEST COMMISSIONING REGION","QYG","NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD","RBQ","LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST","Acute Specialist Trusts",48,1888,7.34953703703704,"8.05555555555556","6.89236111111111","7.10069444444444",NA
"460","Y62","NORTH WEST COMMISSIONING REGION","QYG","NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD","RBS","ALDER HEY CHILDREN'S NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",340,4147,6.91503267973856,"7.40686274509804","6.49509803921569","6.84313725490196",NA
"461","Y62","NORTH WEST COMMISSIONING REGION","QYG","NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD","RBT","MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",337,5119,6.79690075832509,"6.81998021760633","6.70128585558853","6.86943620178042",NA
"462","Y62","NORTH WEST COMMISSIONING REGION","QYG","NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD","REM","LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",1684,13593,6.30330870394623,"6.28387734915925","6.13060141509434","6.49544734758511",NA
"463","Y62","NORTH WEST COMMISSIONING REGION","QYG","NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD","REN","THE CLATTERBRIDGE CANCER CENTRE NHS FOUNDATION TRUST","Acute Specialist Trusts",393,1629,7.16143624540571,"7.60814249363868","6.92748091603053","6.94868532654792",NA
"464","Y62","NORTH WEST COMMISSIONING REGION","QYG","NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD","REP","LIVERPOOL WOMEN'S NHS FOUNDATION TRUST","Acute Specialist Trusts",201,1598,5.91480500076109,"5.75870646766169","5.625","6.36070853462158",NA
"465","Y62","NORTH WEST COMMISSIONING REGION","QYG","NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD","RET","THE WALTON CENTRE NHS FOUNDATION TRUST","Acute Specialist Trusts",84,1515,7.10648148148148,"7.44047619047619","7.03373015873016","6.84523809523809",NA
"466","Y62","NORTH WEST COMMISSIONING REGION","QYG","NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD","RJN","EAST CHESHIRE NHS TRUST","Acute and Acute & Community Trusts",49,2549,6.25850340136054,"5.90136054421769","6.24149659863946","6.63265306122449",NA
"467","Y62","NORTH WEST COMMISSIONING REGION","QYG","NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD","RJR","COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",329,4488,5.60199257007768,"5.10891590678825","5.71681864235056","5.98024316109422",NA
"468","Y62","NORTH WEST COMMISSIONING REGION","QYG","NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD","RVY","SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST","Acute and Acute & Community Trusts",247,3339,6.27144399460189,"5.64","6.14666666666667","7.027665317139",NA
"469","Y62","NORTH WEST COMMISSIONING REGION","QYG","NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD","RW4","MERSEY CARE NHS FOUNDATION TRUST","Mental Health & Learning Disability and Mental Health, Learning Disability & Community Trusts",2715,10479,7.02014378941847,"6.91577916513649","6.87538367096378","7.26926853215513",NA
"470","Y62","NORTH WEST COMMISSIONING REGION","QYG","NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD","RWW","WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",65,4380,6.44017094017094,"6.33333333333333","6.73076923076923","6.25641025641026",NA
"471","Y62","NORTH WEST COMMISSIONING REGION","QYG","NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD","RXA","CHESHIRE AND WIRRAL PARTNERSHIP NHS FOUNDATION TRUST","Mental Health & Learning Disability and Mental Health, Learning Disability & Community Trusts",680,4047,7.12603722155508,"7.22907595549105","6.8978102189781","7.25122549019608",NA
"472","Y62","NORTH WEST COMMISSIONING REGION","QYG","NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD","RY2","BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST","Community Trusts",228,1484,6.62889863547758,"6.65204678362573","6.46198830409357","6.77266081871345",NA
"473","Y62","NORTH WEST COMMISSIONING REGION","QYG","NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD","RY7","WIRRAL COMMUNITY HEALTH AND CARE NHS FOUNDATION TRUST","Community Trusts",199,1904,6.47403685092127,"6.53685092127303","6.47403685092127","6.41122278056951",NA
"474","Y63","NORTH EAST AND YORKSHIRE COMMISSIONING REGION","QF7","NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD","RCU","SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",119,3724,6.94444444444445,"7.33893557422969","6.75770308123249","6.73669467787115",NA
"475","Y63","NORTH EAST AND YORKSHIRE COMMISSIONING REGION","QF7","NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD","RFF","BARNSLEY HOSPITAL NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",341,4083,6.57950472466602,"6.51026392961877","6.57624633431085","6.65200391006843",NA
"476","Y63","NORTH EAST AND YORKSHIRE COMMISSIONING REGION","QF7","NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD","RFR","THE ROTHERHAM NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",613,4700,6.22666304150807,"5.90810222947254","6.36079390973355","6.41109298531811",NA
"477","Y63","NORTH EAST AND YORKSHIRE COMMISSIONING REGION","QF7","NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD","RHQ","SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",809,17279,6.29446504601016,"6.52348578491965","6.08055212196127","6.27935723114957",NA
"478","Y63","NORTH EAST AND YORKSHIRE COMMISSIONING REGION","QF7","NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD","RP5","DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",495,6583,6.03086419753086,"5.97138047138047","5.93265993265993","6.18855218855219",NA
"479","Y63","NORTH EAST AND YORKSHIRE COMMISSIONING REGION","QF7","NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD","RXE","ROTHERHAM DONCASTER AND SOUTH HUMBER NHS FOUNDATION TRUST","Mental Health & Learning Disability and Mental Health, Learning Disability & Community Trusts",127,3572,6.89632545931758,"6.96194225721785","6.78477690288714","6.94225721784777",NA
"480","Y63","NORTH EAST AND YORKSHIRE COMMISSIONING REGION","QF7","NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD","TAH","SHEFFIELD HEALTH & SOCIAL CARE NHS FOUNDATION TRUST","Mental Health & Learning Disability and Mental Health, Learning Disability & Community Trusts",190,2529,6.23830409356725,"5.6140350877193","6.48684210526316","6.6140350877193",NA
"481","Y63","NORTH EAST AND YORKSHIRE COMMISSIONING REGION","QF7","South Yorkshire and Bassetlaw STP","RCU","SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",216,3092,6.74639917695473,"7.07561728395062","6.62422839506173","6.53935185185185","202223Q1"
"482","Y63","NORTH EAST AND YORKSHIRE COMMISSIONING REGION","QF7","South Yorkshire and Bassetlaw STP","RCU","SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",275,3013,6.95555555555556,"7.4424242424242424","6.8606060606060613","6.5636363636363635","202122Q4"
"483","Y63","NORTH EAST AND YORKSHIRE COMMISSIONING REGION","QF7","South Yorkshire and Bassetlaw STP","RFF","BARNSLEY HOSPITAL NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",26,3534,6.49572649572649,"6.37820512820513","6.41025641025641","6.69871794871795","202223Q1"
"484","Y63","NORTH EAST AND YORKSHIRE COMMISSIONING REGION","QF7","South Yorkshire and Bassetlaw STP","RFF","BARNSLEY HOSPITAL NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",61,3523,6.67577413479053,"6.5437158469945356","6.8169398907103824","6.666666666666667","202122Q4"
"485","Y63","NORTH EAST AND YORKSHIRE COMMISSIONING REGION","QF7","South Yorkshire and Bassetlaw STP","RFR","THE ROTHERHAM NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",27,4015,5.23662551440329,"4.59876543209877","5.52469135802469","5.58641975308642","202223Q1"
"486","Y63","NORTH EAST AND YORKSHIRE COMMISSIONING REGION","QF7","South Yorkshire and Bassetlaw STP","RFR","THE ROTHERHAM NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",53,3997,5.53459119496855,"5.0786163522012586","5.5345911949685531","5.9905660377358494","202122Q4"
"487","Y63","NORTH EAST AND YORKSHIRE COMMISSIONING REGION","QF7","South Yorkshire and Bassetlaw STP","RHQ","SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",878,14974,6.40249303973678,"6.57839787395596","6.16552771450266","6.46355353075171","202223Q1"
"488","Y63","NORTH EAST AND YORKSHIRE COMMISSIONING REGION","QF7","South Yorkshire and Bassetlaw STP","RHQ","SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",953,14915,6.378687186662,"6.6998950682056666","6.1621196222455401","6.2740468695348026","202122Q4"
"489","Y63","NORTH EAST AND YORKSHIRE COMMISSIONING REGION","QF7","South Yorkshire and Bassetlaw STP","RP5","DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",995,5591,6.55232513451725,"6.62227805695142","6.22719734660033","6.8075","202223Q1"
"490","Y63","NORTH EAST AND YORKSHIRE COMMISSIONING REGION","QF7","South Yorkshire and Bassetlaw STP","RP5","DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",1431,5615,7.21912649727636,"8.3391904204086948","6.45410800922612","6.8640810621942698","202122Q4"
"491","Y63","NORTH EAST AND YORKSHIRE COMMISSIONING REGION","QF7","South Yorkshire and Bassetlaw STP","RXE","ROTHERHAM DONCASTER AND SOUTH HUMBER NHS FOUNDATION TRUST","Mental Health & Learning Disability and Mental Health, Learning Disability & Community Trusts",56,3009,5.4265873015873,"5.3720238095238093","5.4166666666666661","5.4910714285714288","202122Q4"
"492","Y63","NORTH EAST AND YORKSHIRE COMMISSIONING REGION","QF7","South Yorkshire and Bassetlaw STP","RXE","ROTHERHAM DONCASTER AND SOUTH HUMBER NHS FOUNDATION TRUST","Mental Health & Learning Disability and Mental Health, Learning Disability & Community Trusts",89,3068,6.05493133583021,"5.77715355805243","5.96441947565543","6.42322097378277","202223Q1"
"493","Y63","NORTH EAST AND YORKSHIRE COMMISSIONING REGION","QF7","South Yorkshire and Bassetlaw STP","TAH","SHEFFIELD HEALTH & SOCIAL CARE NHS FOUNDATION TRUST","Mental Health & Learning Disability and Mental Health, Learning Disability & Community Trusts",338,2197,6.04207758053912,"5.38954635108481","6.39792899408284","6.3387573964497","202223Q1"
"494","Y63","NORTH EAST AND YORKSHIRE COMMISSIONING REGION","QF7","South Yorkshire and Bassetlaw STP","TAH","SHEFFIELD HEALTH & SOCIAL CARE NHS FOUNDATION TRUST","Mental Health & Learning Disability and Mental Health, Learning Disability & Community Trusts",457,2196,6.05154388524192,"5.4741064916119617","6.3803792851932899","6.300145878920496","202122Q4"
"495","Y63","NORTH EAST AND YORKSHIRE COMMISSIONING REGION","QHM","Cumbria and North East STP","R0B","SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",20,7695,6.40277777777778,"6.33333333333333","6.08333333333333","6.79166666666667","202223Q1"
"496","Y63","NORTH EAST AND YORKSHIRE COMMISSIONING REGION","QHM","Cumbria and North East STP","R0B","SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",131,7669,5.22264631043257,"5.2417302798982188","5.2862595419847329","5.1399491094147587","202122Q4"
"497","Y63","NORTH EAST AND YORKSHIRE COMMISSIONING REGION","QHM","Cumbria and North East STP","RNN","NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",65,5744,5.31196581196581,"4.14102564102564","5.69230769230769","6.1025641025641","202223Q1"
"498","Y63","NORTH EAST AND YORKSHIRE COMMISSIONING REGION","QHM","Cumbria and North East STP","RNN","NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",504,5709,5.86915784832452,"5.1653439153439153","5.9689153439153442","6.4732142857142856","202122Q4"
"499","Y63","NORTH EAST AND YORKSHIRE COMMISSIONING REGION","QHM","Cumbria and North East STP","RR7","GATESHEAD HEALTH NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",54,4328,6.56893004115226,"6.88271604938272","6.55864197530864","6.26543209876543","202223Q1"
"500","Y63","NORTH EAST AND YORKSHIRE COMMISSIONING REGION","QHM","Cumbria and North East STP","RR7","GATESHEAD HEALTH NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",351,4268,6.32716049382716,"6.5859449192782522","6.0185185185185182","6.3770180436847106","202122Q4"
"501","Y63","NORTH EAST AND YORKSHIRE COMMISSIONING REGION","QHM","Cumbria and North East STP","RTD","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",180,14299,6.28549382716049,"6.8935185185185182","6","5.9629629629629628","202122Q4"
"502","Y63","NORTH EAST AND YORKSHIRE COMMISSIONING REGION","QHM","Cumbria and North East STP","RTF","NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",3389,7122,7.30697354185109,"7.90326546670601","6.8149404937543","7.20271466509295","202223Q1"
"503","Y63","NORTH EAST AND YORKSHIRE COMMISSIONING REGION","QHM","Cumbria and North East STP","RTF","NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",4015,7033,7.18230247682303,"7.7156496471564964","6.7615193026151932","7.0697384806973851","202122Q4"
"504","Y63","NORTH EAST AND YORKSHIRE COMMISSIONING REGION","QHM","Cumbria and North East STP","RTR","SOUTH TEES HOSPITALS NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",71,8422,6.23623229313306,"6.45539906103286","6.15740740740741","6.0958904109589","202223Q1"
"505","Y63","NORTH EAST AND YORKSHIRE COMMISSIONING REGION","QHM","Cumbria and North East STP","RVW","NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",122,4661,6.16575591985428,"6.0587431693989071","6.2568306010928962","6.1816939890710376","202122Q4"
"506","Y63","NORTH EAST AND YORKSHIRE COMMISSIONING REGION","QHM","Cumbria and North East STP","RVW","NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",157,4714,6.32165605095541,"6.33227176220807","6.18365180467091","6.44904458598726","202223Q1"
"507","Y63","NORTH EAST AND YORKSHIRE COMMISSIONING REGION","QHM","Cumbria and North East STP","RX3","TEES, ESK AND WEAR VALLEYS NHS FOUNDATION TRUST","Mental Health & Learning Disability and Mental Health, Learning Disability & Community Trusts",2194,6852,6.76884157234626,"6.60285627468854","6.75446495572565","6.94920348662459","202223Q1"
"508","Y63","NORTH EAST AND YORKSHIRE COMMISSIONING REGION","QHM","Cumbria and North East STP","RX3","TEES, ESK AND WEAR VALLEYS NHS FOUNDATION TRUST","Mental Health & Learning Disability and Mental Health, Learning Disability & Community Trusts",2361,6819,6.71252467923516,"6.5417196103346038","6.7412519169106373","6.8546025104602508","202122Q4"
"509","Y63","NORTH EAST AND YORKSHIRE COMMISSIONING REGION","QHM","Cumbria and North East STP","RX4","CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST","Mental Health & Learning Disability and Mental Health, Learning Disability & Community Trusts",104,6670,6.30876068376068,"6.2419871794871788","6.386217948717948","6.2980769230769234","202122Q4"
"510","Y63","NORTH EAST AND YORKSHIRE COMMISSIONING REGION","QHM","Cumbria and North East STP","RX4","CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST","Mental Health & Learning Disability and Mental Health, Learning Disability & Community Trusts",475,6791,6.52923976608187,"6.41228070175439","6.46315789473684","6.71228070175439","202223Q1"
"511","Y63","NORTH EAST AND YORKSHIRE COMMISSIONING REGION","QHM","Cumbria and North East STP","RX6","NORTH EAST AMBULANCE SERVICE NHS FOUNDATION TRUST","Ambulance Trusts",293,2645,5.18486916951081,"5.1763367463026171","4.7269624573378843","5.6513083048919226","202122Q4"
"512","Y63","NORTH EAST AND YORKSHIRE COMMISSIONING REGION","QHM","Cumbria and North East STP","RXP","COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",1115,6791,6.18535127055306,"6.19431988041854","5.87219730941704","6.48953662182362","202223Q1"
"513","Y63","NORTH EAST AND YORKSHIRE COMMISSIONING REGION","QHM","Cumbria and North East STP","RXP","COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",1503,6751,6.17856878834923,"6.2347527167886456","5.9830339321357284","6.3179197161233089","202122Q4"
"514","Y63","NORTH EAST AND YORKSHIRE COMMISSIONING REGION","QHM","NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD","R0B","SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",430,8896,6.34173126614987,"6.40503875968992","6.14922480620155","6.47093023255814",NA
"515","Y63","NORTH EAST AND YORKSHIRE COMMISSIONING REGION","QHM","NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD","RNN","NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",16,6701,5.65972222222222,"4.58333333333333","6.40625","5.98958333333333",NA
"516","Y63","NORTH EAST AND YORKSHIRE COMMISSIONING REGION","QHM","NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD","RR7","GATESHEAD HEALTH NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",85,4937,6.35294117647059,"6.48039215686275","6.44117647058824","6.13725490196078",NA
"517","Y63","NORTH EAST AND YORKSHIRE COMMISSIONING REGION","QHM","NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD","RTD","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",535,16274,6.38888888888889,"6.90498442367601","6.01713395638629","6.24454828660436",NA
"518","Y63","NORTH EAST AND YORKSHIRE COMMISSIONING REGION","QHM","NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD","RTF","NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",3844,8414,7.05977569661233,"7.60319112036074","6.66168054110302","6.91445542837322",NA
"519","Y63","NORTH EAST AND YORKSHIRE COMMISSIONING REGION","QHM","NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD","RTR","SOUTH TEES HOSPITALS NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",10,9570,6.83333333333333,"6.83333333333333","6.83333333333333","6.83333333333333",NA
"520","Y63","NORTH EAST AND YORKSHIRE COMMISSIONING REGION","QHM","NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD","RVW","NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",193,5503,6.3126079447323,"6.36873920552677","6.23920552677029","6.32987910189983",NA
"521","Y63","NORTH EAST AND YORKSHIRE COMMISSIONING REGION","QHM","NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD","RX3","TEES, ESK AND WEAR VALLEYS NHS FOUNDATION TRUST","Mental Health & Learning Disability and Mental Health, Learning Disability & Community Trusts",2054,7604,6.7482203115554,"6.5238558909445","6.77449094115761","6.9463141025641",NA
"522","Y63","NORTH EAST AND YORKSHIRE COMMISSIONING REGION","QHM","NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD","RX4","CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST","Mental Health & Learning Disability and Mental Health, Learning Disability & Community Trusts",341,7475,6.71065493646139,"6.62023460410557","6.65933528836755","6.85239491691105",NA
"523","Y63","NORTH EAST AND YORKSHIRE COMMISSIONING REGION","QHM","NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD","RX6","NORTH EAST AMBULANCE SERVICE NHS FOUNDATION TRUST","Ambulance Trusts",225,2941,5.34197530864197,"5.76296296296296","4.77777777777778","5.48518518518519",NA
"524","Y63","NORTH EAST AND YORKSHIRE COMMISSIONING REGION","QHM","NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD","RXP","COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",1080,7667,6.23868312757202,"6.12885802469136","6.09104938271605","6.49614197530864",NA
"525","Y63","NORTH EAST AND YORKSHIRE COMMISSIONING REGION","QOQ","Humber, Coast and Vale STP","RCB","YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",142,7674,5.768779342723,"5.28169014084507","5.9741784037558689","6.050469483568075","202122Q4"
"526","Y63","NORTH EAST AND YORKSHIRE COMMISSIONING REGION","QOQ","Humber, Coast and Vale STP","RCB","YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",213,8015,5.67423056859677,"4.8943661971831","5.98591549295775","6.14241001564945","202223Q1"
"527","Y63","NORTH EAST AND YORKSHIRE COMMISSIONING REGION","QOQ","Humber, Coast and Vale STP","RCD","HARROGATE AND DISTRICT NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",932,3924,6.95535774572147,"6.869635193133047","6.8445393098541443","7.1518987341772151","202122Q4"
"528","Y63","NORTH EAST AND YORKSHIRE COMMISSIONING REGION","QOQ","Humber, Coast and Vale STP","RCD","HARROGATE AND DISTRICT NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",986,3931,7.02680889380731,"6.88979039891819","6.8956228956229","7.29501338688086","202223Q1"
"529","Y63","NORTH EAST AND YORKSHIRE COMMISSIONING REGION","QOQ","Humber, Coast and Vale STP","RJL","NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",182,5527,5.54945054945055,"5","5.4624542124542126","6.1858974358974352","202122Q4"
"530","Y63","NORTH EAST AND YORKSHIRE COMMISSIONING REGION","QOQ","Humber, Coast and Vale STP","RJL","NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",260,5552,5.57799145299145,"4.84294871794872","5.5448717948718","6.34615384615385","202223Q1"
"531","Y63","NORTH EAST AND YORKSHIRE COMMISSIONING REGION","QOQ","Humber, Coast and Vale STP","RV9","HUMBER TEACHING NHS FOUNDATION TRUST","Mental Health & Learning Disability and Mental Health, Learning Disability & Community Trusts",602,2645,6.92411277563745,"6.8629873695771551","6.9284539473684212","6.9808970099667773","202122Q4"
"532","Y63","NORTH EAST AND YORKSHIRE COMMISSIONING REGION","QOQ","Humber, Coast and Vale STP","RWA","HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST","Acute and Acute & Community Trusts",1909,7723,6.52418040369452,"6.51737384319888","6.34585492227979","6.70931244560487","202223Q1"
"533","Y63","NORTH EAST AND YORKSHIRE COMMISSIONING REGION","QOQ","NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD","RCB","YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",155,9445,5.31541218637993,"4.68817204301075","5.50537634408602","5.75268817204301",NA
"534","Y63","NORTH EAST AND YORKSHIRE COMMISSIONING REGION","QOQ","NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD","RCD","HARROGATE AND DISTRICT NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",1220,4729,6.90694956184276,"6.71994535519126","6.77414965986395","7.22675367047308",NA
"535","Y63","NORTH EAST AND YORKSHIRE COMMISSIONING REGION","QOQ","NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD","RJL","NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",318,6514,5.46907756813417,"4.90303983228512","5.40618448637317","6.09800838574423",NA
"536","Y63","NORTH EAST AND YORKSHIRE COMMISSIONING REGION","QOQ","NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD","RV9","HUMBER TEACHING NHS FOUNDATION TRUST","Mental Health & Learning Disability and Mental Health, Learning Disability & Community Trusts",591,3062,7.08366820780257,"7.0292299044407","7.04890387858347","7.17287084038353",NA
"537","Y63","NORTH EAST AND YORKSHIRE COMMISSIONING REGION","QOQ","NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD","RWA","HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST","Acute and Acute & Community Trusts",1473,8825,6.46358478645668,"6.4030323602625","6.335","6.65272199910754",NA
"538","Y63","NORTH EAST AND YORKSHIRE COMMISSIONING REGION","QWO","NHS WEST YORKSHIRE INTEGRATED CARE BOARD","RAE","BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",164,6226,6.55657181571816,"6.52439024390244","6.44308943089431","6.70223577235772",NA
"539","Y63","NORTH EAST AND YORKSHIRE COMMISSIONING REGION","QWO","NHS WEST YORKSHIRE INTEGRATED CARE BOARD","RCF","AIREDALE NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",163,3486,6.69052488070893,"6.73312883435583","6.6002044989775","6.73824130879346",NA
"540","Y63","NORTH EAST AND YORKSHIRE COMMISSIONING REGION","QWO","NHS WEST YORKSHIRE INTEGRATED CARE BOARD","RGD","LEEDS AND YORK PARTNERSHIP NHS FOUNDATION TRUST","Mental Health & Learning Disability and Mental Health, Learning Disability & Community Trusts",132,3088,6.90025252525253,"6.7739898989899","7.12121212121212","6.80555555555556",NA
"541","Y63","NORTH EAST AND YORKSHIRE COMMISSIONING REGION","QWO","NHS WEST YORKSHIRE INTEGRATED CARE BOARD","RWY","CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",236,6344,6.25117702448211,"6.25353107344633","6.23940677966102","6.26059322033898",NA
"542","Y63","NORTH EAST AND YORKSHIRE COMMISSIONING REGION","QWO","NHS WEST YORKSHIRE INTEGRATED CARE BOARD","RX8","YORKSHIRE AMBULANCE SERVICE NHS TRUST","Ambulance Trusts",395,5792,5.73699015471167,"5.9662447257384","5.31645569620253","5.92827004219409",NA
